2024-12-29 11:07:15: Acceleration=9.74m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:27: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:28: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:29: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:30: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:31: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:32: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:33: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:34: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:35: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:36: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.89m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:37: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.90m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:38: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:39: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:40: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:41: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:02:42: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=11.38m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=10.41m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=10.26m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=9.56m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=17.02m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=18.36m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=12.25m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:07: Acceleration=12.45m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=10.40m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=18.44m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=22.31m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=6.29m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=10.61m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=10.46m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=9.77m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=11.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=10.01m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:08: Acceleration=4.60m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=16.89m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=14.61m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=9.51m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=4.67m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=2.60m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=7.30m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=23.28m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=5.06m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=6.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:09: Acceleration=11.58m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=5.31m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=17.54m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=9.72m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=11.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=8.39m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=11.61m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=10.21m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=10.48m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=10.03m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:10: Acceleration=9.92m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=10.04m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=11.58m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=10.02m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=10.64m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:11: Acceleration=9.73m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.77m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.90m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:12: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.89m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.88m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:13: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.89m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:14: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.81m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.84m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.82m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.81m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.85m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.84m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.86m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:15: Acceleration=9.87m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.85m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.85m/s^2, Velocity=1.2km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.83m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.87m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.86m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.80m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.77m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.81m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=9.83m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:16: Acceleration=10.57m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=9.67m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=9.29m/s^2, Velocity=0.7km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=12.89m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=10.48m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=9.61m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=8.48m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=6.36m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=16.12m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=10.38m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:17: Acceleration=12.38m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=12.35m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=8.51m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=7.61m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=8.63m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=8.40m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=7.96m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=10.48m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=9.45m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=10.38m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:18: Acceleration=8.86m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=9.78m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=9.43m/s^2, Velocity=5.7km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=10.27m/s^2, Velocity=6.4km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=10.31m/s^2, Velocity=6.4km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=8.92m/s^2, Velocity=6.4km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=11.42m/s^2, Velocity=6.4km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=10.29m/s^2, Velocity=6.4km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=9.84m/s^2, Velocity=6.4km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=9.71m/s^2, Velocity=6.4km/h, Status=NORMAL
2024-12-29 18:07:19: Acceleration=8.42m/s^2, Velocity=6.4km/h, Status=NORMAL
